dba,boro,building,street,zipcode,cuisine_description,violation_description,critical_flag,score,grade,grade_date,record_date
STEVE'S COFFEE SHOP,Queens,4034,162 ST,11358.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,2023-10-20T00:00:00.000,2025-05-07T06:00:15.000
STEVE'S COFFEE SHOP,Queens,4034,162 ST,11358.0,American,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,11,A,2022-07-20T00:00:00.000,2025-05-07T06:00:15.000
STEVE'S COFFEE SHOP,Queens,4034,162 ST,11358.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,2022-07-20T00:00:00.000,2025-05-07T06:00:15.000
JODY'S CLUB,Staten Island,372,FOREST AVENUE,10301.0,American,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,9,A,2024-12-14T00:00:00.000,2025-05-07T06:00:15.000
JODY'S CLUB,Staten Island,372,FOREST AVENUE,10301.0,American,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,9,A,2024-12-14T00:00:00.000,2025-05-07T06:00:15.000
JODY'S CLUB,Staten Island,372,FOREST AVENUE,10301.0,American,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13,A,2022-10-25T00:00:00.000,2025-05-07T06:00:15.000
JODY'S CLUB,Staten Island,372,FOREST AVENUE,10301.0,American,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,13,A,2022-10-25T00:00:00.000,2025-05-07T06:00:15.000
JODY'S CLUB,Staten Island,372,FOREST AVENUE,10301.0,American,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13,A,2022-10-25T00:00:00.000,2025-05-07T06:00:15.000
JODY'S CLUB,Staten Island,372,FOREST AVENUE,10301.0,American,"Pesticide not properly labeled or used by unlicensed individual.  Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,13,A,2022-10-25T00:00:00.000,2025-05-07T06:00:15.000
REIF'S TAVERN,Manhattan,302,EAST   92 STREET,10128.0,American,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,19,B,2023-10-03T00:00:00.000,2025-05-07T06:00:15.000
REIF'S TAVERN,Manhattan,302,EAST   92 STREET,10128.0,American,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,19,B,2023-10-03T00:00:00.000,2025-05-07T06:00:15.000
REIF'S TAVERN,Manhattan,302,EAST   92 STREET,10128.0,American,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,19,B,2023-10-03T00:00:00.000,2025-05-07T06:00:15.000
REIF'S TAVERN,Manhattan,302,EAST   92 STREET,10128.0,American,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,19,B,2023-10-03T00:00:00.000,2025-05-07T06:00:15.000
REIF'S TAVERN,Manhattan,302,EAST   92 STREET,10128.0,American,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,19,B,2023-10-03T00:00:00.000,2025-05-07T06:00:15.000
REIF'S TAVERN,Manhattan,302,EAST   92 STREET,10128.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,19,B,2023-10-03T00:00:00.000,2025-05-07T06:00:15.000
WHITESTONE LANES,Queens,3005,WHITESTONE EXPRESSWAY,11354.0,American,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,2024-03-21T00:00:00.000,2025-05-07T06:00:15.000
WHITESTONE LANES,Queens,3005,WHITESTONE EXPRESSWAY,11354.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,2024-03-21T00:00:00.000,2025-05-07T06:00:15.000
WHITESTONE LANES,Queens,3005,WHITESTONE EXPRESSWAY,11354.0,American,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,12,A,2024-03-21T00:00:00.000,2025-05-07T06:00:15.000
JOHN'S PIZZERIA,Queens,8502,GRAND AVENUE,11373.0,Pizza,"Toilet facility not maintained or provided with toilet paper, waste receptacle or self-closing door.",Not Critical,4,A,2024-06-26T00:00:00.000,2025-05-07T06:00:15.000
JOHN'S PIZZERIA,Queens,8502,GRAND AVENUE,11373.0,Pizza,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,4,A,2024-06-26T00:00:00.000,2025-05-07T06:00:15.000
JOHN'S PIZZERIA,Queens,8502,GRAND AVENUE,11373.0,Pizza,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5,A,2023-02-01T00:00:00.000,2025-05-07T06:00:15.000
SEASHORE RESTAURANT,Bronx,591,CITY ISLAND AVENUE,10464.0,Seafood,Live roaches in facility's food or non-food area.,Critical,13,A,2023-10-31T00:00:00.000,2025-05-07T06:00:15.000
SEASHORE RESTAURANT,Bronx,591,CITY ISLAND AVENUE,10464.0,Seafood,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13,A,2023-10-31T00:00:00.000,2025-05-07T06:00:15.000
SEASHORE RESTAURANT,Bronx,591,CITY ISLAND AVENUE,10464.0,Seafood,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13,A,2023-10-31T00:00:00.000,2025-05-07T06:00:15.000
SEASHORE RESTAURANT,Bronx,591,CITY ISLAND AVENUE,10464.0,Seafood,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,2023-10-31T00:00:00.000,2025-05-07T06:00:15.000
SEASHORE RESTAURANT,Bronx,591,CITY ISLAND AVENUE,10464.0,Seafood,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,2022-06-01T00:00:00.000,2025-05-07T06:00:15.000
SEASHORE RESTAURANT,Bronx,591,CITY ISLAND AVENUE,10464.0,Seafood,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,12,A,2022-06-01T00:00:00.000,2025-05-07T06:00:15.000
SEASHORE RESTAURANT,Bronx,591,CITY ISLAND AVENUE,10464.0,Seafood,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,2022-06-01T00:00:00.000,2025-05-07T06:00:15.000
SEASHORE RESTAURANT,Bronx,591,CITY ISLAND AVENUE,10464.0,Seafood,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,11,A,2022-01-13T00:00:00.000,2025-05-07T06:00:15.000
SEASHORE RESTAURANT,Bronx,591,CITY ISLAND AVENUE,10464.0,Seafood,Food contact surface not properly maintained.,Not Critical,11,A,2022-01-13T00:00:00.000,2025-05-07T06:00:15.000
SEASHORE RESTAURANT,Bronx,591,CITY ISLAND AVENUE,10464.0,Seafood,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,11,A,2022-01-13T00:00:00.000,2025-05-07T06:00:15.000
SEASHORE RESTAURANT,Bronx,591,CITY ISLAND AVENUE,10464.0,Seafood,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,2022-01-13T00:00:00.000,2025-05-07T06:00:15.000
CAFFE REGGIO,Manhattan,119,MAC DOUGAL STREET,10012.0,Italian,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,12,A,2025-01-08T00:00:00.000,2025-05-07T06:00:15.000
CAFFE REGGIO,Manhattan,119,MAC DOUGAL STREET,10012.0,Italian,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,2025-01-08T00:00:00.000,2025-05-07T06:00:15.000
CAFFE REGGIO,Manhattan,119,MAC DOUGAL STREET,10012.0,Italian,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,2025-01-08T00:00:00.000,2025-05-07T06:00:15.000
CAFFE REGGIO,Manhattan,119,MAC DOUGAL STREET,10012.0,Italian,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13,A,2023-08-29T00:00:00.000,2025-05-07T06:00:15.000
CAFFE REGGIO,Manhattan,119,MAC DOUGAL STREET,10012.0,Italian,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,13,A,2023-08-29T00:00:00.000,2025-05-07T06:00:15.000
CAFFE REGGIO,Manhattan,119,MAC DOUGAL STREET,10012.0,Italian,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13,A,2023-08-29T00:00:00.000,2025-05-07T06:00:15.000
CAFFE REGGIO,Manhattan,119,MAC DOUGAL STREET,10012.0,Italian,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13,A,2023-08-29T00:00:00.000,2025-05-07T06:00:15.000
CAFFE REGGIO,Manhattan,119,MAC DOUGAL STREET,10012.0,Italian,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,10,A,2022-07-05T00:00:00.000,2025-05-07T06:00:15.000
CAFFE REGGIO,Manhattan,119,MAC DOUGAL STREET,10012.0,Italian,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,2022-07-05T00:00:00.000,2025-05-07T06:00:15.000
CAFFE REGGIO,Manhattan,119,MAC DOUGAL STREET,10012.0,Italian,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,7,A,2022-01-24T00:00:00.000,2025-05-07T06:00:15.000
CAFFE REGGIO,Manhattan,119,MAC DOUGAL STREET,10012.0,Italian,Food contact surface not properly maintained.,Not Critical,7,A,2022-01-24T00:00:00.000,2025-05-07T06:00:15.000
CAFE UN DEUX TROIS,Manhattan,123,WEST   44 STREET,10036.0,French,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,27,B,2025-01-09T00:00:00.000,2025-05-07T06:00:15.000
CAFE UN DEUX TROIS,Manhattan,123,WEST   44 STREET,10036.0,French,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,27,B,2025-01-09T00:00:00.000,2025-05-07T06:00:15.000
CAFE UN DEUX TROIS,Manhattan,123,WEST   44 STREET,10036.0,French,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,27,B,2025-01-09T00:00:00.000,2025-05-07T06:00:15.000
CAFE UN DEUX TROIS,Manhattan,123,WEST   44 STREET,10036.0,French,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,27,B,2025-01-09T00:00:00.000,2025-05-07T06:00:15.000
CAFE UN DEUX TROIS,Manhattan,123,WEST   44 STREET,10036.0,French,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,23,B,2024-05-17T00:00:00.000,2025-05-07T06:00:15.000
CAFE UN DEUX TROIS,Manhattan,123,WEST   44 STREET,10036.0,French,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,23,B,2024-05-17T00:00:00.000,2025-05-07T06:00:15.000
